,Utility Input Phase C,Utility Input Phase B,Utility Input Phase A,Gen 2 Phase C,Gen 2 Phase B,Gen 2 Phase A,Gen 3 Phase C,Gen 3 Phase B,Gen 3 Phase A,Gen 1 Phase C,Gen 1 Phase B,Gen 1 Phase A,Mission System 1 DC Amps,Mission System 2  DC Amps,Empty- CRIO1_Slot_1_Channel_14,Empty- CRIO1_Slot_1_Channel_15,Utility Input Phase A ,Utility Input Phase B ,Utility Input Phase C,Gen 3 Phase A ,Gen 3 Phase B ,Gen 3 Phase C,Gen 2 Phase A ,Gen 2 Phase B ,Gen 2 Phase C,MSB1 Phase A,MSB1 Phase B ,MSB1 Phase C ,Utility Input Neutral,Utility Input Ground,Propulsion System 1 VFD  Phase A ,Propulsion System 2 VFD Phase A,Fuel System 2  LP 1,Fuel System 1  LP 1 ,Empty- CRIO1_Slot_3_Channel_2,Empty- CRIO1_Slot_3_Channel_3,Cooling System 1 P 1,Cooling System 2 P 1,Cooling System 1 P 2,Cooling System 2 P 2,Fuel System 2  Injector Pump ,Fuel System 2  Service Pump ,Cooling System 2 Service Pump ,Fuel System 1  Injector Pump ,Fuel System 1  Service Pump ,Cooling System 1 Service Pump ,Cooling System 1 Heater,Cooling System 2 Heater
75,20.206249999999997,20.515625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.850624999999999,6.70125,6.749999999999999,7.668749999999999,8.780625,7.160625,-0.06874999999999937,0.2968749999999992,-0.25,-0.25,203.4,204.05624999999998,204.52499999999998,207.11249999999998,203.34375,208.74374999999998,-0.6000000000000005,-0.46874999999999833,-0.48749999999999627,202.04999999999998,204.1875,203.5125,0.06249999999999867,0.03249999999999975,0.45625000000000027,0.5212499999999998,2.370625,2.285625,-0.2499375,-0.25,4.841875,4.7250000000000005,1.760625,1.6281250000000003,4.629375,2.4043750000000004,4.8862499999999995,4.7250000000000005,2.28,5.049375,2.275625,2.29875
76,20.206249999999997,20.51875,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.850624999999999,6.699375000000001,6.748125,7.668749999999999,8.77875,7.160625,-0.0531249999999997,0.2968749999999992,-0.25,-0.25,205.70625,206.45624999999998,206.38125,209.90625,205.81875,210.6375,1.0874999999999968,1.0874999999999968,1.012500000000005,203.79375,205.725,206.02499999999998,0.06249999999999867,0.03249999999999975,0.45625000000000027,0.5199999999999999,2.90875,2.7975000000000003,-0.25,-0.25,4.815625,4.741875,1.7475,1.6218749999999997,4.631875,2.4043750000000004,4.883125000000001,4.7250000000000005,2.28,5.0512500000000005,2.27625,2.2975000000000003
77,20.206249999999997,20.515625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.850624999999999,6.699375000000001,6.748125,7.668749999999999,8.77875,7.160625,-0.06874999999999937,0.29375000000000095,-0.25,-0.25,205.9125,206.08124999999998,206.10000000000002,209.5875,204.71249999999998,210.20625,0.8249999999999924,0.7874999999999965,0.8812499999999945,203.475,205.35,204.76874999999998,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.5212499999999998,2.290625,2.5512500000000005,-0.25,-0.25,4.865,4.726875000000001,1.7725000000000002,1.629375,4.631875,2.40375,4.8862499999999995,4.72375,2.280625,5.050625,2.2775,2.2975000000000003
78,20.206249999999997,20.509375000000002,20.150000000000002,0.052499999999999214,0.05812499999999943,0.05812499999999943,7.850624999999999,6.699375000000001,6.749999999999999,7.668749999999999,8.77875,7.160625,-0.07187500000000041,0.3031250000000013,-0.25,-0.25,205.10625,205.78125,206.04375000000002,208.5375,204.9375,209.775,0.7687500000000069,0.281249999999994,0.374999999999992,203.23125000000002,204.8625,204.5625,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.521875,2.885,2.650625,-0.25,-0.25,4.8225,4.736875,1.7531249999999998,1.6268749999999998,4.630625,2.405625,4.885625,4.726249999999999,2.279375,5.05,2.275625,2.29875
79,20.206249999999997,20.509375000000002,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.850624999999999,6.70125,6.748125,7.6706249999999985,8.77875,7.160625,-0.0593750000000004,0.3062499999999996,-0.25,-0.25,205.275,205.6875,206.08124999999998,209.08124999999998,204.3375,209.47500000000002,0.46875000000000666,0.6374999999999964,0.5625000000000047,202.81875,204.76874999999998,204.76874999999998,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.5231249999999998,2.4518750000000002,2.4556250000000004,-0.25,-0.25,4.84375,4.775,1.7462499999999999,1.6581249999999996,4.6325,2.405,4.88375,4.728750000000001,2.280625,5.0525,2.276875,2.3
80,20.206249999999997,20.5125,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.699375000000001,6.749999999999999,7.6706249999999985,8.786249999999999,7.160625,-0.0593750000000004,0.3031250000000013,-0.25,-0.25,205.76250000000002,205.50000000000003,205.65,208.61249999999998,204.75,208.68750000000003,-0.1312500000000022,-0.33749999999999614,-0.5812500000000026,201.3,203.11875,202.78125,0.06249999999999867,0.03249999999999975,0.4581249999999998,0.521875,2.6675000000000004,2.79,-0.25,-0.25,4.865625,4.776875,1.76375,1.611875,4.638125,2.40375,4.885000000000001,4.724374999999999,2.281875,5.0475,2.2775,2.29875
81,20.187500000000004,20.515625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.850624999999999,6.70125,6.749999999999999,7.6706249999999985,8.79375,7.160625,-0.07187500000000041,0.3062499999999996,-0.25,-0.25,203.19375,204.01875,203.9625,207.525,203.41875000000002,208.63125000000002,-0.6000000000000005,-0.6562500000000027,-0.4500000000000004,201.80625,203.81249999999997,203.73749999999998,0.06875000000000075,0.03249999999999975,0.4568749999999999,0.5225000000000002,2.5449999999999995,2.7393749999999994,-0.2499375,-0.2500625,4.873125,4.774374999999999,1.7731249999999998,1.609375,4.6343749999999995,2.405,4.883125000000001,4.722499999999999,2.280625,5.04625,2.275625,2.3
82,20.181250000000002,20.515625,20.150000000000002,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.850624999999999,6.699375000000001,6.749999999999999,7.668749999999999,8.79375,7.160625,-0.07187500000000041,0.30000000000000027,-0.25,-0.25,205.23749999999998,205.875,206.4375,209.49375,205.65,210.4875,0.9187500000000071,0.9562500000000029,0.9937499999999988,204.31875,205.85625,205.725,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.521875,2.6437500000000003,2.6468749999999996,-0.25,-0.2500625,4.8012500000000005,4.74375,1.7349999999999999,1.6375000000000002,4.6274999999999995,2.40375,4.88375,4.7250000000000005,2.280625,5.048125,2.27625,2.2981249999999998
83,20.181250000000002,20.515625,20.150000000000002,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.850624999999999,6.703125,6.749999999999999,7.668749999999999,8.795625000000001,7.1587499999999995,-0.06250000000000006,0.3031250000000013,-0.25,-0.25,205.6875,206.0625,206.21249999999998,209.30625,205.5375,209.85,0.7874999999999965,1.0874999999999968,1.0874999999999968,203.15625000000003,205.25625,204.825,0.06249999999999867,0.03249999999999975,0.4581249999999998,0.5212499999999998,2.524375,2.4231249999999998,-0.25,-0.25,4.834375,4.719375,1.7525000000000002,1.6149999999999998,4.623125,2.4031249999999997,4.886875000000001,4.722499999999999,2.280625,5.044375,2.275625,2.2975000000000003
84,20.178125,20.5125,20.146874999999998,0.05437499999999984,0.05812499999999943,0.05812499999999943,7.850624999999999,6.699375000000001,6.748125,7.6706249999999985,8.795625000000001,7.160625,-0.07500000000000007,0.3031250000000013,-0.25,-0.25,205.06875,205.76250000000002,205.89375,208.76250000000002,205.0875,210.15,0.7500000000000007,0.6374999999999964,0.41250000000000453,203.15625000000003,205.20000000000002,204.28125,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.5206250000000001,2.5575,2.6831249999999995,-0.25,-0.25,4.82375,4.74875,1.7731249999999998,1.609375,4.621874999999999,2.405,4.8843749999999995,4.7231250000000005,2.28,5.048125,2.275,2.2981249999999998
85,20.178125,20.490625,20.14375,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.749999999999999,7.6706249999999985,8.79375,7.160625,-0.07187500000000041,0.30000000000000027,-0.25,-0.25,204.80625,205.6875,205.89375,209.30625,204.50625,209.28750000000002,0.3562500000000024,0.6749999999999923,0.281249999999994,202.89374999999998,204.375,204.4125,0.06249999999999867,0.03249999999999975,0.4568749999999999,0.5206250000000001,2.751875,2.791875,-0.25,-0.25,4.859999999999999,4.74125,1.7693750000000001,1.63125,4.62625,2.40375,4.88375,4.726249999999999,2.28125,5.04875,2.274375,2.2975000000000003
86,20.178125,20.490625,20.14375,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.748125,7.6706249999999985,8.79375,7.160625,-0.06562499999999971,0.2968749999999992,-0.25,-0.25,205.20000000000002,205.35,205.59375,208.42499999999998,204.9375,209.53125,0.24374999999999813,-0.2250000000000002,-0.30000000000000027,201.46874999999997,203.4375,202.57500000000002,0.06249999999999867,0.03312499999999996,0.4568749999999999,0.5193750000000003,2.321875,2.4875000000000003,-0.25,-0.25,4.84,4.75625,1.7612499999999998,1.615625,4.631875,2.40375,4.8843749999999995,4.726249999999999,2.280625,5.048125,2.275,2.2975000000000003
87,20.181250000000002,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.699375000000001,6.749999999999999,7.668749999999999,8.795625000000001,7.160625,-0.06562499999999971,0.3062499999999996,-0.25,-0.25,202.95,203.775,204.07500000000002,207.6375,203.5125,208.35,-0.8062500000000028,-0.5250000000000005,-0.5624999999999963,202.20000000000002,203.02499999999998,203.86874999999998,0.06249999999999867,0.03312499999999996,0.4568749999999999,0.5193750000000003,2.9581250000000003,2.5975,-0.25,-0.25,4.8,4.71875,1.74875,1.6149999999999998,4.63,2.40375,4.88375,4.726875000000001,2.280625,5.05375,2.276875,2.29875
88,20.181250000000002,20.490625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.749999999999999,7.668749999999999,8.79375,7.160625,-0.06562499999999971,0.30000000000000027,-0.25,-0.25,204.73125000000002,205.42499999999998,206.21249999999998,209.0625,205.0125,210.09375,0.8437499999999987,0.7125000000000048,0.9187500000000071,203.81249999999997,206.02499999999998,205.40625,0.06249999999999867,0.03312499999999996,0.4568749999999999,0.5193750000000003,2.34875,2.5931249999999997,-0.25,-0.25,4.842499999999999,4.736875,1.756875,1.63,4.631875,2.4031249999999997,4.8875,4.722499999999999,2.28125,5.051875,2.2775,2.2975000000000003
89,20.181250000000002,20.490625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.688125,6.748125,7.668749999999999,8.79375,7.160625,-0.056249999999999356,0.30000000000000027,-0.25,-0.25,206.10000000000002,206.75625,206.325,209.86875,205.51875,209.98125,0.9374999999999967,0.9749999999999925,0.9000000000000008,203.3625,204.99375,204.88125,0.06249999999999867,0.03312499999999996,0.45625000000000027,0.5199999999999999,2.7468749999999997,2.905,-0.25,-0.25,4.8875,4.74375,1.7806250000000001,1.6368749999999999,4.6362499999999995,2.4043750000000004,4.888125,4.719375,2.28,5.050625,2.275625,2.2993750000000004
90,20.178125,20.490625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.795625000000001,7.1625000000000005,-0.06874999999999937,0.3062499999999996,-0.25,-0.25,205.66875,205.875,205.5375,208.95,205.0875,210.13125000000002,0.5062500000000025,0.46875000000000666,0.48749999999999627,203.4375,204.75,204.46875,0.06249999999999867,0.03312499999999996,0.45625000000000027,0.51875,2.485,2.54375,-0.25,-0.25,4.85,4.743125,1.7737500000000002,1.6125,4.635,2.405625,4.885625,4.7250000000000005,2.279375,5.054375,2.276875,2.29875
91,20.178125,20.490625,20.14375,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.795625000000001,7.160625,-0.07187500000000041,0.3031250000000013,-0.25,-0.25,204.6375,205.875,205.81875,208.89375,204.5625,209.08124999999998,0.6374999999999964,0.6374999999999964,0.5437499999999984,202.38750000000002,204.675,204.43125,0.06249999999999867,0.03312499999999996,0.4568749999999999,0.5193750000000003,2.7325,2.6431249999999995,-0.25,-0.25,4.878749999999999,4.766249999999999,1.76375,1.6268749999999998,4.6325,2.405625,4.888125,4.72375,2.281875,5.049375,2.27625,2.296875
92,20.178125,20.487499999999997,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.668749999999999,8.780625,7.160625,-0.06250000000000006,0.2968749999999992,-0.25,-0.25,205.3125,205.21875,205.57500000000002,208.95,204.52499999999998,209.7,0.13124999999999387,0.39374999999999827,-0.03749999999999587,201.9375,203.4,203.08124999999998,0.06249999999999867,0.03375000000000017,0.45499999999999985,0.5181249999999998,2.40375,2.521875,-0.25,-0.25,4.81625,4.771875,1.7737500000000002,1.600625,4.626875,2.405625,4.888125,4.7231250000000005,2.28,5.04875,2.276875,2.2981249999999998
93,20.156249999999996,20.487499999999997,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.850624999999999,6.684375000000001,6.749999999999999,7.668749999999999,8.77875,7.160625,-0.06562499999999971,0.30000000000000027,-0.25,-0.25,203.4375,203.75625000000002,203.9625,207.50625,203.38125,208.10625000000002,-0.6750000000000006,-0.6000000000000005,-0.6187499999999985,201.95625,203.41875000000002,203.56875,0.06249999999999867,0.03375000000000017,0.45562500000000006,0.5175000000000002,2.8043750000000003,3.0056249999999993,-0.25,-0.25,4.827500000000001,4.75375,1.7537500000000001,1.620625,4.620625,2.405,4.885000000000001,4.7281249999999995,2.28,5.0512500000000005,2.276875,2.296875
94,20.156249999999996,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.668749999999999,8.77875,7.160625,-0.06874999999999937,0.30000000000000027,-0.25,-0.25,204.2625,204.975,205.6875,208.38750000000002,204.91875000000002,210.0375,0.6937499999999985,0.7874999999999965,0.8625000000000049,203.75625000000002,206.0625,205.4625,0.06249999999999867,0.03375000000000017,0.45625000000000027,0.5181249999999998,2.5006249999999994,2.35375,-0.25,-0.25,4.826875,4.81,1.7543750000000002,1.6081250000000002,4.625624999999999,2.4043750000000004,4.88875,4.726875000000001,2.280625,5.0475,2.27625,2.2956250000000002
95,20.153125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.749999999999999,7.668749999999999,8.780625,7.160625,-0.06250000000000006,0.3031250000000013,-0.25,-0.25,206.4375,206.92499999999998,206.6625,209.7375,205.51875,210.26250000000002,0.8812499999999945,1.012500000000005,1.012500000000005,203.81249999999997,205.23749999999998,204.825,0.06249999999999867,0.03375000000000017,0.45562500000000006,0.516875,2.5087499999999996,2.7875000000000005,-0.25,-0.25,4.878125,4.766875000000001,1.7793750000000004,1.6275,4.629375,2.406875,4.88875,4.72375,2.279375,5.048125,2.2781249999999997,2.2993750000000004
96,20.153125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.780625,7.160625,-0.06250000000000006,0.3062499999999996,-0.25,-0.25,205.57500000000002,205.9125,205.63125000000002,209.45624999999998,204.91875000000002,210.07500000000002,0.46875000000000666,0.48749999999999627,0.6187500000000068,203.4375,204.39374999999998,204.76874999999998,0.06249999999999867,0.03437499999999982,0.45625000000000027,0.516875,2.85625,2.4975000000000005,-0.25,-0.25,4.838750000000001,4.72,1.7581249999999997,1.6325,4.631875,2.405625,4.886875000000001,4.72125,2.28,5.05,2.2781249999999997,2.2993750000000004
97,20.153125,20.484375,20.146874999999998,0.052499999999999214,0.06000000000000005,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.77875,7.160625,-0.07187500000000041,0.3062499999999996,-0.25,-0.25,205.14375,205.6875,206.175,208.3125,204.6375,209.5125,0.7500000000000007,0.5062500000000025,0.30000000000000027,202.74375,204.9375,204.225,0.06249999999999867,0.03437499999999982,0.45625000000000027,0.5175000000000002,2.35125,3.0400000000000005,-0.25,-0.25,4.851875,4.703749999999999,1.7449999999999999,1.6025,4.633125,2.406875,4.888125,4.72125,2.280625,5.0475,2.275,2.29875
98,20.156249999999996,20.484375,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.668749999999999,8.77875,7.160625,-0.06874999999999937,0.30000000000000027,-0.25,-0.25,204.58124999999998,205.59375,205.875,209.19375,204.69375,209.98125,0.30000000000000027,0.6187500000000068,0.43124999999999414,202.66875,203.53125,203.53125,0.06249999999999867,0.03437499999999982,0.45625000000000027,0.5181249999999998,2.8093749999999993,2.405625,-0.25,-0.25,4.856249999999999,4.775,1.75875,1.620625,4.6343749999999995,2.408125,4.8862499999999995,4.725625,2.28,5.048125,2.276875,2.2993750000000004
99,20.156249999999996,20.487499999999997,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.749999999999999,7.668749999999999,8.786249999999999,7.1587499999999995,-0.0593750000000004,0.30000000000000027,-0.25,-0.25,203.5125,203.5125,203.81249999999997,207.4125,203.38125,208.06875,-0.7124999999999965,-0.8250000000000007,-0.8062500000000028,201.375,203.28750000000002,203.34375,0.06249999999999867,0.03437499999999982,0.45625000000000027,0.51875,2.4475000000000002,2.8400000000000003,-0.25,-0.25,4.81375,4.789375,1.7525000000000002,1.6399999999999997,4.639375,2.40625,4.8875,4.7250000000000005,2.280625,5.04875,2.276875,2.3
100,20.134375,20.490625,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.84875,6.686249999999999,6.749999999999999,7.6706249999999985,8.79375,7.160625,-0.07500000000000007,0.29375000000000095,-0.25,-0.25,204.0375,204.80625,205.23749999999998,208.14375,204.58124999999998,209.8125,0.4500000000000004,0.6187500000000068,0.7687500000000069,203.79375,205.65,204.975,0.06249999999999867,0.03437499999999982,0.45625000000000027,0.5181249999999998,2.75375,2.2912500000000002,-0.25,-0.25,4.905625000000001,4.7231250000000005,1.7762499999999997,1.6068749999999998,4.641875,2.4075,4.88875,4.724374999999999,2.28,5.046875,2.27625,2.2993750000000004
101,20.128125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.79375,7.160625,-0.06250000000000006,0.2906249999999999,-0.25,-0.25,206.19375,206.775,206.71875,209.85,205.95,210.61875,0.9374999999999967,1.293749999999999,0.9187500000000071,203.68124999999998,205.36874999999998,205.74375,0.06249999999999867,0.03500000000000003,0.45625000000000027,0.51875,2.3737500000000002,3.0993749999999998,-0.25,-0.25,4.836875000000001,4.74125,1.76875,1.630625,4.635,2.408125,4.886875000000001,4.728750000000001,2.280625,5.05,2.2775,2.2993750000000004
102,20.128125,20.490625,20.153125,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.795625000000001,7.160625,-0.06562499999999971,0.3062499999999996,-0.25,-0.25,205.9125,205.725,205.95,209.60625000000002,205.38750000000002,209.3625,0.6187500000000068,0.6374999999999964,0.6374999999999964,203.25,204.75,204.28125,0.06249999999999867,0.03437499999999982,0.4568749999999999,0.5181249999999998,2.894375,2.279375,-0.25,-0.25,4.866875,4.81125,1.7631249999999998,1.611875,4.628125,2.406875,4.889375,4.726875000000001,2.28125,5.048125,2.276875,2.2981249999999998
103,20.128125,20.487499999999997,20.146874999999998,0.052499999999999214,0.05812499999999943,0.056250000000000466,7.850624999999999,6.6825,6.749999999999999,7.6706249999999985,8.795625000000001,7.149374999999999,-0.06874999999999937,0.3093750000000006,-0.25,-0.25,204.975,205.6875,205.55624999999998,208.65,204.76874999999998,210.0,0.6749999999999923,0.374999999999992,0.5062500000000025,202.9125,205.3125,204.31875,0.06249999999999867,0.03437499999999982,0.4568749999999999,0.5175000000000002,2.361875,2.79375,-0.25,-0.25,4.88375,4.73375,1.76375,1.6381250000000003,4.625624999999999,2.406875,4.890625,4.7231250000000005,2.28,5.05,2.275625,2.2975000000000003
104,20.128125,20.487499999999997,20.14375,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.668749999999999,8.79375,7.145625,-0.0593750000000004,0.30000000000000027,-0.25,-0.25,204.91875000000002,205.81875,205.9875,209.55,204.76874999999998,209.53125,0.6374999999999964,0.5437499999999984,0.3562500000000024,203.1375,204.05624999999998,203.90625,0.06249999999999867,0.03375000000000017,0.45750000000000013,0.5175000000000002,2.774375,2.4281249999999996,-0.25,-0.25,4.84,4.7375,1.760625,1.6018749999999997,4.626875,2.40625,4.88875,4.72375,2.28125,5.051875,2.2775,2.2981249999999998
105,20.125,20.490625,20.14375,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.749999999999999,7.668749999999999,8.795625000000001,7.143749999999999,-0.06562499999999971,0.3031250000000013,-0.25,-0.25,203.625,203.81249999999997,204.1875,207.16875,202.85625000000002,207.825,-0.7312500000000027,-0.6562500000000027,-0.7124999999999965,201.39374999999998,203.41875000000002,203.26874999999998,0.06249999999999867,0.03375000000000017,0.45750000000000013,0.5175000000000002,2.558125,3.219375,-0.25,-0.25,4.84375,4.74625,1.766875,1.6262500000000002,4.6343749999999995,2.405625,4.889375,4.72375,2.2825,5.049375,2.27625,2.2981249999999998
106,20.128125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.850624999999999,6.684375000000001,6.749999999999999,7.6706249999999985,8.795625000000001,7.145625,-0.06874999999999937,0.2968749999999992,-0.25,-0.25,204.01875,204.65624999999997,204.91875000000002,208.275,204.24375,209.625,0.2625000000000044,0.4500000000000004,0.5437499999999984,204.00000000000003,205.50000000000003,205.42499999999998,0.06249999999999867,0.03375000000000017,0.45750000000000013,0.5181249999999998,2.51375,2.2593750000000004,-0.25,-0.25,4.8875,4.781874999999999,1.7775000000000003,1.665625,4.636875,2.406875,4.89,4.7250000000000005,2.281875,5.0512500000000005,2.276875,2.2993750000000004
107,20.13125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.684375000000001,6.748125,7.6706249999999985,8.795625000000001,7.145625,-0.07500000000000007,0.3031250000000013,-0.25,-0.25,206.175,206.56875,207.11249999999998,210.15,205.76250000000002,210.43125,1.0687500000000072,0.9937499999999988,1.012500000000005,203.60625,205.35,205.38750000000002,0.06249999999999867,0.03375000000000017,0.4581249999999998,0.51875,2.718125,2.954375,-0.2499375,-0.25,4.83625,4.708125,1.766875,1.6281250000000003,4.633125,2.40625,4.8875,4.7250000000000005,2.2831249999999996,5.051875,2.2775,2.2993750000000004
108,20.13125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.699375000000001,6.748125,7.6706249999999985,8.79375,7.145625,-0.06250000000000006,0.3031250000000013,-0.25,-0.25,205.725,205.89375,206.47500000000002,209.1375,205.06875,209.49375,0.6000000000000005,0.6937499999999985,0.7500000000000007,203.325,205.0125,204.15,0.06249999999999867,0.03375000000000017,0.45750000000000013,0.5181249999999998,2.46875,2.21125,-0.25,-0.25,4.8568750000000005,4.7875,1.775,1.6262500000000002,4.6362499999999995,2.405625,4.89,4.7250000000000005,2.28125,5.04875,2.276875,2.2981249999999998
109,20.125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.748125,7.668749999999999,8.79375,7.145625,-0.06562499999999971,0.30000000000000027,-0.25,-0.25,205.20000000000002,205.50000000000003,205.76250000000002,208.59375,204.65624999999997,210.11249999999998,0.374999999999992,0.41250000000000453,0.5062500000000025,203.26874999999998,204.78750000000002,204.52499999999998,0.06249999999999867,0.03375000000000017,0.45750000000000013,0.5193750000000003,2.7049999999999996,3.0793749999999998,-0.25,-0.25,4.845000000000001,4.78125,1.7618749999999999,1.6437499999999998,4.640625,2.4075,4.888125,4.728750000000001,2.28125,5.0531250000000005,2.276875,2.3012500000000005
110,20.125,20.490625,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.748125,7.668749999999999,8.79375,7.145625,-0.07500000000000007,0.2968749999999992,-0.25,-0.25,204.8625,205.61249999999998,206.175,209.15625,204.95624999999998,209.79375,0.39374999999999827,0.5437499999999984,0.22499999999999187,203.08124999999998,204.73125000000002,204.225,0.06249999999999867,0.03312499999999996,0.4581249999999998,0.5206250000000001,2.44375,2.254375,-0.25,-0.25,4.83,4.828125,1.765,1.6012500000000003,4.64,2.4075,4.8875,4.726875000000001,2.281875,5.051875,2.2775,2.3012500000000005
111,20.128125,20.487499999999997,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.749999999999999,7.668749999999999,8.780625,7.145625,-0.0593750000000004,0.3062499999999996,-0.25,-0.25,203.5125,204.09375,203.98125,207.11249999999998,202.6875,207.95624999999998,-0.8250000000000007,-0.7874999999999965,-0.7687499999999986,201.58124999999998,203.41875000000002,203.08124999999998,0.06249999999999867,0.03312499999999996,0.45750000000000013,0.5199999999999999,2.8356250000000003,2.9518750000000002,-0.25,-0.25,4.85125,4.715625,1.755,1.6343750000000001,4.636875,2.4075,4.890625,4.722499999999999,2.280625,5.049375,2.276875,2.3012500000000005
112,20.13125,20.487499999999997,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.70125,6.748125,7.6706249999999985,8.77875,7.145625,-0.06874999999999937,0.30000000000000027,-0.25,-0.25,204.225,204.43125,204.76874999999998,208.14375,204.35625,209.41875000000002,0.07499999999999174,0.1687500000000064,0.11250000000000426,203.6625,205.33125,205.59375,0.06249999999999867,0.03312499999999996,0.45625000000000027,0.5181249999999998,2.306875,2.28875,-0.25,-0.25,4.825,4.743125,1.7643750000000002,1.61125,4.630625,2.4093750000000003,4.88875,4.7250000000000005,2.280625,5.0525,2.276875,2.301875
113,20.128125,20.487499999999997,20.146874999999998,0.05437499999999984,0.05812499999999943,0.056250000000000466,7.84875,6.699375000000001,6.749999999999999,7.668749999999999,8.77875,7.145625,-0.06874999999999937,0.3031250000000013,-0.25,-0.25,205.89375,206.56875,207.01875,210.28125,205.93125,210.88125,1.2187500000000073,1.0687500000000072,0.9187500000000071,203.6625,205.95,205.275,0.06249999999999867,0.03312499999999996,0.45562500000000006,0.5193750000000003,2.930625,3.3299999999999996,-0.25,-0.25,4.845625,4.766249999999999,1.7743750000000003,1.630625,4.626875,2.4075,4.885625,4.724374999999999,2.281875,5.05,2.275,2.300625
114,20.128125,20.49375,20.146874999999998,0.05437499999999984,0.06000000000000005,0.056250000000000466,7.84875,6.699375000000001,6.748125,7.668749999999999,8.780625,7.145625,-0.06250000000000006,0.30000000000000027,-0.25,-0.25,205.93125,206.02499999999998,206.4375,209.00625,204.825,209.86875,0.5062500000000025,0.6937499999999985,0.8437499999999987,202.9125,204.88125,204.65624999999997,0.06249999999999867,0.03312499999999996,0.45625000000000027,0.5199999999999999,2.390625,2.11625,-0.25,-0.25,4.81125,4.745,1.7425000000000002,1.620625,4.63125,2.408125,4.8875,4.722499999999999,2.28,5.05,2.275,2.2993750000000004
