,SSB2 Voltage Waveform Phase C ,Fuel System 1  Injector Pump Current Waveform ,Fuel System 2  Injector Pump Current Waveform ,Cooling System 2 Service Pump Current Waveform,Cooling System 1 Service Pump Current Waveform,Energy Storage Current Waveform Phase A ,Gen 3 Current Waveform Phase B,Gen 3 Current Waveform Phase C,Energy Storage Current Waveform Phase B ,Energy Storage  Current Waveform Phase C ,Gen 3  Current Waveform Phase A ,MSB1 Voltage Waveform Phase A,Fuel System 1  Service Pump Current Waveform,Fuel System 2  Service Pump Current Waveform,MSB2 Voltage Waveform Phase B ,MSB1 Voltage Waveform Phase B,SSB1 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase B,MSB2 Voltage Waveform Phase A,MSB2  Voltage Waveform Phase C,MSB1  Voltage Waveform Phase C,SSB1  Voltage Waveform Phase C ,SSB1  Voltage Waveform Phase B
19851,52.77895630038184,0.46662927502689444,1.9791517527002764,0.9155100309109645,2.903057974229928,3.6053612806370556,2.3743663890315525,3.4358043230690227,1.1621479390359324,2.518888091119742,1.1354057343188264,66.60302644604724,0.06471886842654051,1.1182495908842962,43.15514071559893,16.666666666666668,46.96648281714044,11.151180879649273,61.66737378022911,24.169141564135202,66.06562013859427,48.59991514637252,64.49582802998162,18.738509404610383
19852,57.41762126997595,0.18772442098783115,2.1293312894905414,0.6799401983958625,2.7354698975052947,3.654009333899025,2.385461559073756,3.702088404081906,1.7297085604255737,2.0324075585000494,1.379499475247304,66.03026446047235,0.14561745395971612,1.1673434753621434,35.376891528779524,24.367133361617878,52.52439541790412,0.5232640362042145,59.22076085419319,31.579691698486783,68.41323716588884,42.00961674444916,58.92377315796917,11.6320181021072
19853,62.79168434450574,0.10727109770733205,2.2366023871978733,0.5621552821383115,2.497602949896139,3.8702229039522216,2.3780647790456206,3.9535789250385194,2.2810531640612255,1.7026818641689243,1.630989996203917,65.35850657615615,0.2696619517772521,1.1782532274683317,27.584500070711357,32.767642483382836,55.154857870173956,6.074105501343516,52.63753358789422,40.362042143968324,65.46457361052184,32.56965068590016,55.81954461886579,0.615188799321171
19854,65.73327676424834,0.42372083594396165,2.3277828202491055,0.43901650605087184,2.3570452081270923,4.081031134754088,2.1487645981734143,4.112609695643437,2.7351016611729384,1.4756576156130679,2.000828997610701,66.06562013859427,0.4044929276658781,1.2218922358930846,20.859850091924766,38.99024183283836,60.03394145099704,15.139301371800313,49.75251025314666,46.21694244095602,67.02729458351011,26.283411115825203,51.336444633008064,7.021637675010607
19855,72.38721538679113,0.783079013263524,2.386781923988138,0.24627755217487932,2.151614662464639,4.054004438497439,1.4941495656834067,3.946182145010384,3.172934140530662,1.0216091185013547,2.4705245293973164,65.66963654362891,0.5555036206611393,1.2709861203709318,10.224862112855325,48.35949653514355,65.91005515485787,28.369396125017676,43.60769339555933,56.038749823221615,66.65252439541791,16.921227549144394,45.75731862537124,17.783906095318912
19856,72.94583510111725,1.271162507831885,2.300965045822273,0.12313877608743966,1.913747714855483,3.8648175647008913,1.1723896344595048,3.8204368845320773,3.578334584380406,0.4270218008550636,2.666539200142912,63.520011313817015,0.7981993772606663,1.2273471119461787,3.0618017253570926,57.25498515061519,69.38198274642907,36.74869183990949,29.953330504879084,63.463442228821954,60.38749823221609,5.593268278885589,41.747984726347056,30.533163626078345
19857,71.22047800876821,1.7002468986612134,2.188330393229574,0.6424631795866417,1.729941437157499,3.491849156359127,0.6842021526025502,3.6133270437442784,3.6756306909043444,0.04324271401063935,2.936521671169864,60.26021779097724,0.9492100702559273,1.161888599309049,10.408711639089237,60.85419318342527,68.71022486211287,44.024890397397826,23.815584782916137,67.2606420591147,54.355819544618875,2.283976806675152,33.90609531890822,35.016263611936076
19858,68.60415782774714,2.0488779662100423,2.1025135150637086,0.9155100309109645,1.4001713506993507,3.0756380340067233,0.08136458030949244,3.143631511957663,3.97292434972749,0.7405314774321989,3.2249960922671552,52.71531607976241,1.0732545680734633,1.0691557064064492,17.352566822231655,66.81516051477867,66.85758732852496,47.6240984302079,18.0526092490454,68.13746287653797,52.283976806675156,13.781643331919108,21.687172959977374,44.746146231084715
19859,61.75222740772169,2.2205117225417736,1.9898788624710095,1.1510798634260664,0.9839041923833274,2.8269924284455477,0.8173441931089923,2.666539200142912,4.216164616037337,1.205390653046572,3.4875817832659717,43.76325837929572,1.1271869584289138,0.9000545487605311,28.38353839626644,65.16051477867346,61.97143261207749,54.603309291472215,4.476028850233348,68.59708669212276,39.35794088530618,21.538679111865367,11.709800593975393,48.918116249469676
19860,57.78532032244379,2.322419265363739,1.7377917828587794,1.4348344344101664,0.7027887088452339,2.5999681798896908,1.1095170042203515,2.7072214902976577,4.497242257106492,1.7134925426715844,3.8167384945180096,38.85589025597511,1.1110072413222787,0.6600400024243894,34.98797906943856,64.92716730306888,58.40050912176496,58.84599066610098,3.4295007778249187,70.85985009192477,29.790694385518318,30.186677980483665,4.808372224579268,53.606279168434455
19861,54.603309291472215,2.370691259332039,1.5983393558392476,1.6222195284562704,0.5081702971650153,2.3621332528311743,1.7530368666681555,2.1487645981734143,4.63778107764107,2.070244933259359,3.905499854855638,29.069438551831425,1.0894342851800984,0.49639372083156563,41.63484655635695,66.0514778673455,52.72945835101117,61.9360769339556,10.931975675293453,68.69608259086411,25.512657332767642,36.93961250176779,5.0700042426813745,58.86013293734974
19862,48.1897892801584,2.365327704446672,1.40525137996605,1.9380972584197025,0.2594912155736248,2.194567736039947,2.289303418707992,1.5274350758100175,4.6972398094056995,2.2972691818152153,3.8315320545742813,19.700183849526233,1.0948275242156436,0.3545669434511184,49.71715457502476,64.92716730306888,47.39782209022769,68.0526092490454,20.478008768208177,67.60005656908501,15.019092066185832,46.74020647716024,17.01315231226135,63.44222882194881
19863,43.96125017677839,2.3277828202491055,1.1638914101245528,2.296805867022244,0.05946673690228902,1.9513274697301004,2.7220150503539293,0.6989957126588215,4.6972398094056995,2.508077412617082,3.4395027130830904,9.376325837929572,1.1056140022867336,0.21819504212376511,58.259086409277344,64.87059821807382,41.16815160514779,72.0195163343233,30.87257813604865,66.10804695234056,6.477160231933249,55.35992080328101,26.91274218639514,69.62947249328242
19864,36.076933955593276,2.2902379360515397,0.9386221049391554,2.6340990363052312,0.40545502433378877,1.4216042230997687,2.966108791282407,0.114650090436103,4.410756829085213,2.7729390359322483,2.8699506509166426,2.5951067741479283,1.154153153606639,0.13637190132735322,61.70272945835102,60.85419318342527,32.91613633149484,69.11327959270258,38.89124593409702,61.264319049639376,2.0647716023193325,59.22783198981756,31.197850374770187,70.94470371941735
19865,19.60825908640928,2.1829668383442073,0.6597172509000921,2.7518839525627823,0.8379403836231635,0.7783688521915081,3.162123462028002,0.8506297032356029,3.9404923142195107,2.978341927482785,2.315192148806467,9.390468109178336,1.1271869584289138,0.005454876053094128,68.9930702870881,55.402347617027296,23.511525951067743,67.13336161787583,49.893932965634285,52.65874699476736,18.483948522132657,65.43628906802432,43.60062225993495,67.69198133220196
19866,13.145241125724793,2.027423746668576,0.39690306151712856,2.655514475624786,1.1731165370724288,0.03783737475930943,3.2212977022530875,1.261150994797133,3.4702277993538075,3.329688978819229,1.952749927427819,15.917126290482251,0.9977492215758328,0.13091702527425908,67.67783906095319,49.15853486069863,17.656625654080045,64.57361052184982,51.68293027860275,44.88049780794796,22.11144109744025,64.80695799745439,46.05430632159525,65.23829727054165
19867,5.034648564559468,1.8879713196490442,0.06436265862439923,2.564498858516678,1.3407046137970615,0.6594513886622501,3.3211542326329195,1.7863223767947662,2.9459098919748055,3.4702277993538075,1.5163399057678137,25.116673737802294,0.8844912018293869,0.2509242984423299,68.66072691274219,41.77626926884459,7.240842879366427,57.19134492999576,58.591429783623255,36.649695941168154,29.500777824918682,65.13930137180031,49.50502050629332,62.18356668080894
